PRICE LIST,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7
,,,,,,,
E CODE,PRICE,UPDATE DATE,PRODUCT NAME,PROV,CATEGORY,SUB CATEGORY,SIZE
86,12.96,2005-10-05 00:00:00,4*3 LABEL THERMAL TRANSFER LIGHT PINK E/O 2000,BOXMAN CORRUGARED PAPER CTD,PRODUCTION HARD GOODS,LABEL,ROLL
86,14.5,2013-03-06 00:00:00,4*3 LABEL THERMAL TRANSFER LIGHT PINK E/O 2000,CALIFORNIA PACKAGING - CALIFORNIA,PRODUCTION HARD GOODS,LABEL,ROLL
86,14.6,2018-09-08 00:00:00,4*3 LABEL THERMAL TRANSFER LIGHT PINK E/O 2000,DPS / MAC PAPERS,PRODUCTION HARD GOODS,LABEL,ROLL
86,18.9,12/22/2022,4*3 LABEL THERMAL TRANSFER LIGHT PINK E/O 2000,"LABEL IT EXPRESS, INC.",PRODUCTION HARD GOODS,LABEL,ROLL
87,12.96,2005-11-05 00:00:00,4*3 LABEL THERMAL TRANSFER GREEN E/O 2000,BOXMAN CORRUGARED PAPER CTD,PRODUCTION HARD GOODS,LABEL,ROLL
87,14.5,4/19/2013,4*3 LABEL THERMAL TRANSFER GREEN E/O 2000,CALIFORNIA PACKAGING - CALIFORNIA,PRODUCTION HARD GOODS,LABEL,ROLL
87,14.6,2018-07-08 00:00:00,4*3 LABEL THERMAL TRANSFER GREEN E/O 2000,DPS / MAC PAPERS,PRODUCTION HARD GOODS,LABEL,ROLL
87,18.9,12/22/2022,4*3 LABEL THERMAL TRANSFER GREEN E/O 2000,"LABEL IT EXPRESS, INC.",PRODUCTION HARD GOODS,LABEL,ROLL
88,12.96,2005-11-05 00:00:00,4*3 LABEL THERMAL TRANSFER ORANGE E/ 2000,BOXMAN CORRUGARED PAPER CTD,PRODUCTION HARD GOODS,LABEL,ROLL
88,14.5,2013-01-08 00:00:00,4*3 LABEL THERMAL TRANSFER ORANGE E/ 2000,CALIFORNIA PACKAGING - CALIFORNIA,PRODUCTION HARD GOODS,LABEL,ROLL
88,14.6,2018-09-08 00:00:00,4*3 LABEL THERMAL TRANSFER ORANGE E/ 2000,DPS / MAC PAPERS,PRODUCTION HARD GOODS,LABEL,ROLL
88,18.9,12/19/2022,4*3 LABEL THERMAL TRANSFER ORANGE E/ 2000,"LABEL IT EXPRESS, INC.",PRODUCTION HARD GOODS,LABEL,ROLL
89,35.7,12/22/2022,UPC 2*1.3 LABEL THERMAL TEAR OFF WH PK4 E/O 8600,"LABEL IT EXPRESS, INC.",PRODUCTION HARD GOODS,LABEL,ROLL
91,31,2012-12-09 00:00:00,UPC WINN DIXIE 2 X 2 1/8 LABEL E/5500 PK 4,DPS / MAC PAPERS,PRODUCTION HARD GOODS,LABEL,ROLL
91,37.6,2009-05-06 00:00:00,UPC WINN DIXIE 2 X 2 1/8 LABEL E/5500 PK 4,MULTI PACKAGING SOLUTION / THE JOHN HENRY,PRODUCTION HARD GOODS,LABEL,ROLL
92,0.057,11/21/2006,"LINERS WET PACK 30X32"" TALL - HPE 15 MIC PK 500",A-ROO,PRODUCTION HARD GOODS,LINERS,UNID
92,0.044,2024-08-03 00:00:00,"LINERS WET PACK 30X32"" TALL - HPE 15 MIC PK 500",CALIFORNIA PACKAGING - CALIFORNIA,PRODUCTION HARD GOODS,LINERS,UNID
92,0.049,2/21/2024,"LINERS WET PACK 30X32"" TALL - HPE 15 MIC PK 500",CALIFORNIA PACKAGING - CHICAGO,PRODUCTION HARD GOODS,LINERS,UNID
92,0.049,11/22/2023,"LINERS WET PACK 30X32"" TALL - HPE 15 MIC PK 500",CALIFORNIA PACKAGING - NEW JERSEY,PRODUCTION HARD GOODS,LINERS,UNID
92,0.044,5/24/2024,"LINERS WET PACK 30X32"" TALL - HPE 15 MIC PK 500",CALIFORNIA PACKAGING - TEXAS,PRODUCTION HARD GOODS,LINERS,UNID
92,0.044,5/28/2024,"LINERS WET PACK 30X32"" TALL - HPE 15 MIC PK 500",CALIFORNIA PACKAGING - WASHINGTON,PRODUCTION HARD GOODS,LINERS,UNID
92,0.0436,6/27/2008,"LINERS WET PACK 30X32"" TALL - HPE 15 MIC PK 500",DILPACK / AXCENTI,PRODUCTION HARD GOODS,LINERS,UNID
92,0.0688,12/17/2024,"LINERS WET PACK 30X32"" TALL - HPE 15 MIC PK 500",DPS / MAC PAPERS,PRODUCTION HARD GOODS,LINERS,UNID
92,0.049,2/16/2024,"LINERS WET PACK 30X32"" TALL - HPE 15 MIC PK 500",FLORA PACK,PRODUCTION HARD GOODS,LINERS,UNID
92,0.044,3/27/2024,"LINERS WET PACK 30X32"" TALL - HPE 15 MIC PK 500",GEMA DISTRIBUTOR,PRODUCTION HARD GOODS,LINERS,UNID
92,0.2,8/26/2008,"LINERS WET PACK 30X32"" TALL - HPE 15 MIC PK 500",GRAINGER INDUSTRIAL SUPPLY,PRODUCTION HARD GOODS,LINERS,UNID
92,0.049,3/24/2025,"LINERS WET PACK 30X32"" TALL - HPE 15 MIC PK 500","PACIFIC PACKAGING PRODUCTS, INC.",PRODUCTION HARD GOODS,LINERS,UNID
92,0.08,5/28/2007,"LINERS WET PACK 30X32"" TALL - HPE 15 MIC PK 500",RETRIEVER PACKAGING COMPANY LLC,PRODUCTION HARD GOODS,LINERS,UNID
92,0.06,2013-06-04 00:00:00,"LINERS WET PACK 30X32"" TALL - HPE 15 MIC PK 500",SALESMASTER CORPORATION,PRODUCTION HARD GOODS,LINERS,UNID
92,0.12,2022-04-04 00:00:00,"LINERS WET PACK 30X32"" TALL - HPE 15 MIC PK 500",SUN PACKAGING TECHNOLOGIES,PRODUCTION HARD GOODS,LINERS,UNID
92,0.058,2010-09-08 00:00:00,"LINERS WET PACK 30X32"" TALL - HPE 15 MIC PK 500",TOTALPACK,PRODUCTION HARD GOODS,LINERS,UNID
92,0.055,2007-06-08 00:00:00,"LINERS WET PACK 30X32"" TALL - HPE 15 MIC PK 500",UBOXES,PRODUCTION HARD GOODS,LINERS,UNID
93,0.093,11/19/2010,LINERS ARRANGEMENT 40 X 48 - 12 MICR PK 250/500,A-ROO,PRODUCTION HARD GOODS,LINERS,UNID
93,0.1463,2022-11-05 00:00:00,LINERS ARRANGEMENT 40 X 48 - 12 MICR PK 250/500,CALIFORNIA PACKAGING - CALIFORNIA,PRODUCTION HARD GOODS,LINERS,UNID
93,0.1463,2022-11-05 00:00:00,LINERS ARRANGEMENT 40 X 48 - 12 MICR PK 250/500,CALIFORNIA PACKAGING - CHICAGO,PRODUCTION HARD GOODS,LINERS,UNID
93,0.1463,2022-11-05 00:00:00,LINERS ARRANGEMENT 40 X 48 - 12 MICR PK 250/500,CALIFORNIA PACKAGING - NEW JERSEY,PRODUCTION HARD GOODS,LINERS,UNID
93,0.146,2022-06-07 00:00:00,LINERS ARRANGEMENT 40 X 48 - 12 MICR PK 250/500,DPS / MAC PAPERS,PRODUCTION HARD GOODS,LINERS,UNID
93,0.1338,2021-02-12 00:00:00,LINERS ARRANGEMENT 40 X 48 - 12 MICR PK 250/500,"PACIFIC PACKAGING PRODUCTS, INC.",PRODUCTION HARD GOODS,LINERS,UNID
93,0.096,2007-03-08 00:00:00,LINERS ARRANGEMENT 40 X 48 - 12 MICR PK 250/500,UBOXES,PRODUCTION HARD GOODS,LINERS,UNID
96,6,2019-10-10 00:00:00,PALLETS REGULAR B GRADE 48 X 40 PK 520 / 616 / 786,48FORTY SOLUTIONS - CALIFORNIA,SHIPPING  & RECEIVING,PALLETS,UNID
96,4,10/15/2024,PALLETS REGULAR B GRADE 48 X 40 PK 520 / 616 / 786,48FORTY SOLUTIONS - CHICAGO,SHIPPING  & RECEIVING,PALLETS,UNID
96,5.45,3/28/2019,PALLETS REGULAR B GRADE 48 X 40 PK 520 / 616 / 786,48FORTY SOLUTIONS - MIAMI,SHIPPING  & RECEIVING,PALLETS,UNID
96,4.25,2025-05-11 00:00:00,PALLETS REGULAR B GRADE 48 X 40 PK 520 / 616 / 786,48FORTY SOLUTIONS - NEW JERSEY,SHIPPING  & RECEIVING,PALLETS,UNID
96,7,3/28/2019,PALLETS REGULAR B GRADE 48 X 40 PK 520 / 616 / 786,48FORTY SOLUTIONS - SEATTLE,SHIPPING  & RECEIVING,PALLETS,UNID
96,4.5,3/28/2019,PALLETS REGULAR B GRADE 48 X 40 PK 520 / 616 / 786,48FORTY SOLUTIONS - TEXAS,SHIPPING  & RECEIVING,PALLETS,UNID
96,3,3/21/2011,PALLETS REGULAR B GRADE 48 X 40 PK 520 / 616 / 786,AMIGO PALLETS INC,SHIPPING  & RECEIVING,PALLETS,UNID
96,3.15,6/17/2010,PALLETS REGULAR B GRADE 48 X 40 PK 520 / 616 / 786,C&R PALLETS CORP - MIAMI,SHIPPING  & RECEIVING,PALLETS,UNID
96,4.25,10/25/2010,PALLETS REGULAR B GRADE 48 X 40 PK 520 / 616 / 786,CALIFORNIA PACKAGING - CALIFORNIA,SHIPPING  & RECEIVING,PALLETS,UNID
96,6.5,1/23/2024,PALLETS REGULAR B GRADE 48 X 40 PK 520 / 616 / 786,CONTINENTAL FLORAL GREENS,SHIPPING  & RECEIVING,PALLETS,UNID
96,18,8/19/2021,PALLETS REGULAR B GRADE 48 X 40 PK 520 / 616 / 786,FROY TRANSPORT,SHIPPING  & RECEIVING,PALLETS,UNID
96,4.5,2025-07-05 00:00:00,PALLETS REGULAR B GRADE 48 X 40 PK 520 / 616 / 786,HARCON CONSULTING GROUP LLC,SHIPPING  & RECEIVING,PALLETS,UNID
96,15,2021-01-12 00:00:00,PALLETS REGULAR B GRADE 48 X 40 PK 520 / 616 / 786,INDIA IMPORTS AND EXPORTS,SHIPPING  & RECEIVING,PALLETS,UNID
96,4.5,6/26/2025,PALLETS REGULAR B GRADE 48 X 40 PK 520 / 616 / 786,L.P FLOWERS / LAZARO,SHIPPING  & RECEIVING,PALLETS,UNID
96,10.75,12/15/2021,PALLETS REGULAR B GRADE 48 X 40 PK 520 / 616 / 786,MORGAN WOOD PRODUCTS INC - MIAMI,SHIPPING  & RECEIVING,PALLETS,UNID
96,12.75,5/24/2022,PALLETS REGULAR B GRADE 48 X 40 PK 520 / 616 / 786,MORGAN WOOD PRODUCTS INC - NEW JERSEY,SHIPPING  & RECEIVING,PALLETS,UNID
96,4.5,2017-04-12 00:00:00,PALLETS REGULAR B GRADE 48 X 40 PK 520 / 616 / 786,OPA LOCKA PALLETS - MIAMI,SHIPPING  & RECEIVING,PALLETS,UNID
96,4.7,8/27/2024,PALLETS REGULAR B GRADE 48 X 40 PK 520 / 616 / 786,PALLET ENTERPRISE OF FLORIDA,SHIPPING  & RECEIVING,PALLETS,UNID
96,4.7,8/27/2024,PALLETS REGULAR B GRADE 48 X 40 PK 520 / 616 / 786,PALLET LOGISTICS OF AMERICA (PLA SOLUTIONS),SHIPPING  & RECEIVING,PALLETS,UNID
96,5.5,8/27/2024,PALLETS REGULAR B GRADE 48 X 40 PK 520 / 616 / 786,PALLET LOGISTICS OF AMERICA (PLA SOLUTIONS) - TN,SHIPPING  & RECEIVING,PALLETS,UNID
96,13.95,8/17/2022,PALLETS REGULAR B GRADE 48 X 40 PK 520 / 616 / 786,PREMIER PALLETS - NEW JERSEY,SHIPPING  & RECEIVING,PALLETS,UNID
96,13.85,2022-10-10 00:00:00,PALLETS REGULAR B GRADE 48 X 40 PK 520 / 616 / 786,PREMIER PALLETS CALIFORNIA,SHIPPING  & RECEIVING,PALLETS,UNID
96,4.85,2019-08-04 00:00:00,PALLETS REGULAR B GRADE 48 X 40 PK 520 / 616 / 786,PREMIER PALLETS MIAMI,SHIPPING  & RECEIVING,PALLETS,UNID
96,4.75,12/18/2019,PALLETS REGULAR B GRADE 48 X 40 PK 520 / 616 / 786,PREMIER PALLETS TEXAS,SHIPPING  & RECEIVING,PALLETS,UNID
96,4.25,10/15/2007,PALLETS REGULAR B GRADE 48 X 40 PK 520 / 616 / 786,R&M PALLETS,SHIPPING  & RECEIVING,PALLETS,UNID
96,4.75,8/30/2018,PALLETS REGULAR B GRADE 48 X 40 PK 520 / 616 / 786,"REPUBLIC PALLET, LLC",SHIPPING  & RECEIVING,PALLETS,UNID
96,4.75,10/27/2023,PALLETS REGULAR B GRADE 48 X 40 PK 520 / 616 / 786,SAN FERNANDO VALLEY PALLET CO.,SHIPPING  & RECEIVING,PALLETS,UNID
96,10.75,8/15/2022,PALLETS REGULAR B GRADE 48 X 40 PK 520 / 616 / 786,SCHROEDER'S PALLET SERVICE - CHICAGO,SHIPPING  & RECEIVING,PALLETS,UNID
96,4.15,4/27/2020,PALLETS REGULAR B GRADE 48 X 40 PK 520 / 616 / 786,TROPICAL PALLETS,SHIPPING  & RECEIVING,PALLETS,UNID
96,3.25,4/15/2011,PALLETS REGULAR B GRADE 48 X 40 PK 520 / 616 / 786,TRY OUR PALLETS - CHICAGO JW,SHIPPING  & RECEIVING,PALLETS,UNID
96,3.25,5/31/2011,PALLETS REGULAR B GRADE 48 X 40 PK 520 / 616 / 786,"UNIVERSAL PALLETS, INC.",SHIPPING  & RECEIVING,PALLETS,UNID
98,8,2012-09-04 00:00:00,NON PERFORATED HAND PAPER TOWEL ROLL WHITE PK 6,ACORN,CLEANING & CAFETERIA,CLEANER,BOX
98,27.5,2024-10-01 00:00:00,NON PERFORATED HAND PAPER TOWEL ROLL WHITE PK 6,ALLURE HOSPITALITY SUPPLIERS INC,CLEANING & CAFETERIA,CLEANER,BOX
98,32.9,2022-03-06 00:00:00,NON PERFORATED HAND PAPER TOWEL ROLL WHITE PK 6,DPS / MAC PAPERS,CLEANING & CAFETERIA,CLEANER,BOX
98,36.9,2025-01-08 00:00:00,NON PERFORATED HAND PAPER TOWEL ROLL WHITE PK 6,GALLOWAY OFFICE SUPPLIES & FURNITURE,CLEANING & CAFETERIA,CLEANER,BOX
98,5.75,2005-04-04 00:00:00,NON PERFORATED HAND PAPER TOWEL ROLL WHITE PK 6,TRIANGLE IND SUPPLIES CORP,CLEANING & CAFETERIA,CLEANER,BOX
99,5.833,3/16/2006,"JUMBO TOILET TISSUE 2PLY - 12"" DIAMETER GJO2510012",ACORN,CLEANING & CAFETERIA,CLEANER,BOX
99,31.95,2024-10-01 00:00:00,"JUMBO TOILET TISSUE 2PLY - 12"" DIAMETER GJO2510012",ALLURE HOSPITALITY SUPPLIERS INC,CLEANING & CAFETERIA,CLEANER,BOX
99,4.0833,2012-12-06 00:00:00,"JUMBO TOILET TISSUE 2PLY - 12"" DIAMETER GJO2510012",COSGROVE,CLEANING & CAFETERIA,CLEANER,BOX
99,39,2018-10-12 00:00:00,"JUMBO TOILET TISSUE 2PLY - 12"" DIAMETER GJO2510012",DPS / MAC PAPERS,CLEANING & CAFETERIA,CLEANER,BOX
99,39.99,2024-01-11 00:00:00,"JUMBO TOILET TISSUE 2PLY - 12"" DIAMETER GJO2510012",GALLOWAY OFFICE SUPPLIES & FURNITURE,CLEANING & CAFETERIA,CLEANER,BOX
99,5.75,2005-10-04 00:00:00,"JUMBO TOILET TISSUE 2PLY - 12"" DIAMETER GJO2510012",TRIANGLE IND SUPPLIES CORP,CLEANING & CAFETERIA,CLEANER,BOX
100,1.37,7/15/2022,PARTITION 6 CELL / WET BOX & T BOX & R BOX,DPS / MAC PAPERS,PRODUCTION HARD GOODS,"BOXES , DISPLAY & CORNER BOARDS",UNID
100,0.075,9/26/2008,PARTITION 6 CELL / WET BOX & T BOX & R BOX,GREEN BAY PACKAGING,PRODUCTION HARD GOODS,"BOXES , DISPLAY & CORNER BOARDS",UNID
100,0.751,2013-11-07 00:00:00,PARTITION 6 CELL / WET BOX & T BOX & R BOX,PCA - MIAMI,PRODUCTION HARD GOODS,"BOXES , DISPLAY & CORNER BOARDS",UNID
101,0.7,2018-10-08 00:00:00,PARTITION 9 CELL / WET BOX  & T BOX & R BOX,CALIFORNIA PACKAGING - CALIFORNIA,PRODUCTION HARD GOODS,"BOXES , DISPLAY & CORNER BOARDS",UNID
101,0.7,2019-06-03 00:00:00,PARTITION 9 CELL / WET BOX  & T BOX & R BOX,CALIFORNIA PACKAGING - CHICAGO,PRODUCTION HARD GOODS,"BOXES , DISPLAY & CORNER BOARDS",UNID
101,0.7,2018-10-08 00:00:00,PARTITION 9 CELL / WET BOX  & T BOX & R BOX,CALIFORNIA PACKAGING - NEW JERSEY,PRODUCTION HARD GOODS,"BOXES , DISPLAY & CORNER BOARDS",UNID
101,1.43,6/23/2022,PARTITION 9 CELL / WET BOX  & T BOX & R BOX,DPS / MAC PAPERS,PRODUCTION HARD GOODS,"BOXES , DISPLAY & CORNER BOARDS",UNID
101,0.9,4/23/2022,PARTITION 9 CELL / WET BOX  & T BOX & R BOX,PCA - MIAMI,PRODUCTION HARD GOODS,"BOXES , DISPLAY & CORNER BOARDS",UNID
102,0.52,2021-07-07 00:00:00,PARTITION 4 CELL/ WET BOX  & T BOX,DPS / MAC PAPERS,PRODUCTION HARD GOODS,"BOXES , DISPLAY & CORNER BOARDS",UNID
102,0.448,2013-03-07 00:00:00,PARTITION 4 CELL/ WET BOX  & T BOX,PCA - MIAMI,PRODUCTION HARD GOODS,"BOXES , DISPLAY & CORNER BOARDS",UNID
107,0.05,2015-04-05 00:00:00,"PLANTS STAKES 18"" GREEN PK 4000",BERKELEY,PRODUCTION HARD GOODS,PICKS,UNID
107,0.0244,2020-03-06 00:00:00,"PLANTS STAKES 18"" GREEN PK 4000",PREMIUN PICKS- GARCIA GROUP,PRODUCTION HARD GOODS,PICKS,UNID
107,0.0629,2022-10-10 00:00:00,"PLANTS STAKES 18"" GREEN PK 4000",WONG WHOLESALE,PRODUCTION HARD GOODS,PICKS,UNID
108,0.023,6/15/2010,"CLEAR SLEEVE 12"" // 4X16X12 PK 2000",A-ROO,PRODUCTION HARD GOODS,SLEEVES,UNID
108,0.0329,4/16/2012,"CLEAR SLEEVE 12"" // 4X16X12 PK 2000",DECO WRAPS,PRODUCTION HARD GOODS,SLEEVES,UNID
108,0.031,2005-03-01 00:00:00,"CLEAR SLEEVE 12"" // 4X16X12 PK 2000",DILPACK / AXCENTI,PRODUCTION HARD GOODS,SLEEVES,UNID
108,0.036,10/27/2023,"CLEAR SLEEVE 12"" // 4X16X12 PK 2000",DPS / MAC PAPERS,PRODUCTION HARD GOODS,SLEEVES,UNID
108,0.054,2021-04-11 00:00:00,"CLEAR SLEEVE 12"" // 4X16X12 PK 2000",FLORA PACK,PRODUCTION HARD GOODS,SLEEVES,UNID
108,0.04,5/30/2023,"CLEAR SLEEVE 12"" // 4X16X12 PK 2000","KOENPACK USA, INC.",PRODUCTION HARD GOODS,SLEEVES,UNID
108,0.0763,9/28/2022,"CLEAR SLEEVE 12"" // 4X16X12 PK 2000",TEMKIN INTERNATIONAL,PRODUCTION HARD GOODS,SLEEVES,UNID
109,0.03177,10/28/2025,"CLEAR SLEEVE 14"" // 4X16X14 PK 1000",A-ROO,PRODUCTION HARD GOODS,SLEEVES,UNID
109,0.046,5/19/2025,"CLEAR SLEEVE 14"" // 4X16X14 PK 1000",ACORN,PRODUCTION HARD GOODS,SLEEVES,UNID
109,0.069,3/18/2022,"CLEAR SLEEVE 14"" // 4X16X14 PK 1000",DECO WRAPS,PRODUCTION HARD GOODS,SLEEVES,UNID
109,0.0317,2/23/2005,"CLEAR SLEEVE 14"" // 4X16X14 PK 1000",DILPACK / AXCENTI,PRODUCTION HARD GOODS,SLEEVES,UNID
109,0.0255,10/27/2023,"CLEAR SLEEVE 14"" // 4X16X14 PK 1000",DPS / MAC PAPERS,PRODUCTION HARD GOODS,SLEEVES,UNID
109,0.063,2021-04-11 00:00:00,"CLEAR SLEEVE 14"" // 4X16X14 PK 1000",FLORA PACK,PRODUCTION HARD GOODS,SLEEVES,UNID
109,0.04,3/30/2015,"CLEAR SLEEVE 14"" // 4X16X14 PK 1000",HAPPY DAY FLOWER CO,PRODUCTION HARD GOODS,SLEEVES,UNID
109,0.036,9/28/2023,"CLEAR SLEEVE 14"" // 4X16X14 PK 1000","KOENPACK USA, INC.",PRODUCTION HARD GOODS,SLEEVES,UNID
109,0.072,7/26/2022,"CLEAR SLEEVE 14"" // 4X16X14 PK 1000",TEMKIN INTERNATIONAL,PRODUCTION HARD GOODS,SLEEVES,UNID
110,0.03295,10/28/2025,"CLEAR SLEEVE 16"" // 4X16X16 PK 2000",A-ROO,PRODUCTION HARD GOODS,SLEEVES,UNID
110,0.05,2025-07-05 00:00:00,"CLEAR SLEEVE 16"" // 4X16X16 PK 2000",BROEKHOF,PRODUCTION HARD GOODS,SLEEVES,UNID
110,0.077,3/24/2022,"CLEAR SLEEVE 16"" // 4X16X16 PK 2000",DECO WRAPS,PRODUCTION HARD GOODS,SLEEVES,UNID
110,0.0332,2/23/2005,"CLEAR SLEEVE 16"" // 4X16X16 PK 2000",DILPACK / AXCENTI,PRODUCTION HARD GOODS,SLEEVES,UNID
110,0.028,10/27/2023,"CLEAR SLEEVE 16"" // 4X16X16 PK 2000",DPS / MAC PAPERS,PRODUCTION HARD GOODS,SLEEVES,UNID
110,0.069,2021-04-11 00:00:00,"CLEAR SLEEVE 16"" // 4X16X16 PK 2000",FLORA PACK,PRODUCTION HARD GOODS,SLEEVES,UNID
110,0.044,4/14/2014,"CLEAR SLEEVE 16"" // 4X16X16 PK 2000",HAPPY DAY FLOWER CO,PRODUCTION HARD GOODS,SLEEVES,UNID
110,0.038,10/26/2023,"CLEAR SLEEVE 16"" // 4X16X16 PK 2000","KOENPACK USA, INC.",PRODUCTION HARD GOODS,SLEEVES,UNID
110,0.0793,2023-09-01 00:00:00,"CLEAR SLEEVE 16"" // 4X16X16 PK 2000",TEMKIN INTERNATIONAL,PRODUCTION HARD GOODS,SLEEVES,UNID
111,0.038,10/28/2025,"CLEAR SLEEVE 18"" // 5X18X18 PK 1000",A-ROO,PRODUCTION HARD GOODS,SLEEVES,UNID
111,0.123,2023-06-04 00:00:00,"CLEAR SLEEVE 18"" // 5X18X18 PK 1000",DECO WRAPS,PRODUCTION HARD GOODS,SLEEVES,UNID
111,0.0422,6/13/2005,"CLEAR SLEEVE 18"" // 5X18X18 PK 1000",DILPACK / AXCENTI,PRODUCTION HARD GOODS,SLEEVES,UNID
111,0.0357,10/27/2023,"CLEAR SLEEVE 18"" // 5X18X18 PK 1000",DPS / MAC PAPERS,PRODUCTION HARD GOODS,SLEEVES,UNID
111,0.0882,2021-04-11 00:00:00,"CLEAR SLEEVE 18"" // 5X18X18 PK 1000",FLORA PACK,PRODUCTION HARD GOODS,SLEEVES,UNID
111,0.062,4/14/2014,"CLEAR SLEEVE 18"" // 5X18X18 PK 1000",HAPPY DAY FLOWER CO,PRODUCTION HARD GOODS,SLEEVES,UNID
111,0.045,2022-07-12 00:00:00,"CLEAR SLEEVE 18"" // 5X18X18 PK 1000","KOENPACK USA, INC.",PRODUCTION HARD GOODS,SLEEVES,UNID
111,0.0987,7/26/2022,"CLEAR SLEEVE 18"" // 5X18X18 PK 1000",TEMKIN INTERNATIONAL,PRODUCTION HARD GOODS,SLEEVES,UNID
112,0.03972,11/17/2025,"CLEAR SLEEVE 20"" // 5X18X20 PK 1000",A-ROO,PRODUCTION HARD GOODS,SLEEVES,UNID
112,0.071,5/21/2014,"CLEAR SLEEVE 20"" // 5X18X20 PK 1000",DECO WRAPS,PRODUCTION HARD GOODS,SLEEVES,UNID
112,0.0532,2/23/2005,"CLEAR SLEEVE 20"" // 5X18X20 PK 1000",DILPACK / AXCENTI,PRODUCTION HARD GOODS,SLEEVES,UNID
112,0.0394,9/17/2021,"CLEAR SLEEVE 20"" // 5X18X20 PK 1000",DPS / MAC PAPERS,PRODUCTION HARD GOODS,SLEEVES,UNID
112,0.1084,2021-04-11 00:00:00,"CLEAR SLEEVE 20"" // 5X18X20 PK 1000",FLORA PACK,PRODUCTION HARD GOODS,SLEEVES,UNID
112,0.064,4/14/2014,"CLEAR SLEEVE 20"" // 5X18X20 PK 1000",HAPPY DAY FLOWER CO,PRODUCTION HARD GOODS,SLEEVES,UNID
112,0.069,2/26/2025,"CLEAR SLEEVE 20"" // 5X18X20 PK 1000","KOENPACK USA, INC.",PRODUCTION HARD GOODS,SLEEVES,UNID
112,0.1064,7/26/2022,"CLEAR SLEEVE 20"" // 5X18X20 PK 1000",TEMKIN INTERNATIONAL,PRODUCTION HARD GOODS,SLEEVES,UNID
114,0.2,2/16/2005,EUROWRAP LAVANDER W/OUT HOLE,DECO WRAPS,PRODUCTION HARD GOODS,SLEEVES,UNID
117,0.2,2005-11-02 00:00:00,EUROWRAP DARK GREEN W/OUT HOLE,DECO WRAPS,PRODUCTION HARD GOODS,SLEEVES,UNID
125,0.145,2005-02-01 00:00:00,FINE WRAP DARK GREEN W/OUT HOLE,DECO WRAPS,PRODUCTION HARD GOODS,SLEEVES,UNID
132,57.5,2010-09-08 00:00:00,INDUSTRIAL STAPLES  C-58 PK 10-  E/BOX 2000 UNITS,ALLES OF FLORIDA INC,PRODUCTION HARD GOODS,STAPLES,BOX
132,72.1,2/23/2022,INDUSTRIAL STAPLES  C-58 PK 10-  E/BOX 2000 UNITS,DPS / MAC PAPERS,PRODUCTION HARD GOODS,STAPLES,BOX
133,9.95,2018-10-08 00:00:00,"HEAVY DUTY TAPE DISPENSER 2""",CALIFORNIA PACKAGING - CALIFORNIA,PRODUCTION HARD GOODS,"TAPE , WIRE AND POLY STRAPPING",UNID
133,9.95,2012-05-01 00:00:00,"HEAVY DUTY TAPE DISPENSER 2""",CALIFORNIA PACKAGING - CHICAGO,PRODUCTION HARD GOODS,"TAPE , WIRE AND POLY STRAPPING",UNID
133,9.95,2018-10-08 00:00:00,"HEAVY DUTY TAPE DISPENSER 2""",CALIFORNIA PACKAGING - NEW JERSEY,PRODUCTION HARD GOODS,"TAPE , WIRE AND POLY STRAPPING",UNID
133,11,3/28/2022,"HEAVY DUTY TAPE DISPENSER 2""",DPS / MAC PAPERS,PRODUCTION HARD GOODS,"TAPE , WIRE AND POLY STRAPPING",UNID
133,11,4/16/2007,"HEAVY DUTY TAPE DISPENSER 2""",GTI INDUSTRIES INC,PRODUCTION HARD GOODS,"TAPE , WIRE AND POLY STRAPPING",UNID
133,15,2005-04-04 00:00:00,"HEAVY DUTY TAPE DISPENSER 2""",I.C INDT // MIAMI CORRUGATED CONTAINER CORP,PRODUCTION HARD GOODS,"TAPE , WIRE AND POLY STRAPPING",UNID
133,9.95,4/24/2006,"HEAVY DUTY TAPE DISPENSER 2""",SALESMASTER CORPORATION,PRODUCTION HARD GOODS,"TAPE , WIRE AND POLY STRAPPING",UNID
133,14.152,1/28/2022,"HEAVY DUTY TAPE DISPENSER 2""",SUN PACKAGING TECHNOLOGIES,PRODUCTION HARD GOODS,"TAPE , WIRE AND POLY STRAPPING",UNID
133,5.6,2010-09-08 00:00:00,"HEAVY DUTY TAPE DISPENSER 2""",TOTALPACK,PRODUCTION HARD GOODS,"TAPE , WIRE AND POLY STRAPPING",UNID
133,17.75,2005-01-04 00:00:00,"HEAVY DUTY TAPE DISPENSER 2""",TRIANGLE IND SUPPLIES CORP,PRODUCTION HARD GOODS,"TAPE , WIRE AND POLY STRAPPING",UNID
133,14,2021-03-01 00:00:00,"HEAVY DUTY TAPE DISPENSER 2""",ULINE,PRODUCTION HARD GOODS,"TAPE , WIRE AND POLY STRAPPING",UNID
133,6.93,2023-04-12 00:00:00,"HEAVY DUTY TAPE DISPENSER 2""",ZORO,PRODUCTION HARD GOODS,"TAPE , WIRE AND POLY STRAPPING",UNID
134,1.17,12/20/2024,"SEALING TAPE 2"" X 110YR  INTERTAPE C-400 PK36",ACORN,PRODUCTION HARD GOODS,"TAPE , WIRE AND POLY STRAPPING",ROLL
