Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4
,PRODUCTS LIST,,,
,,,,
,,,,
,E CODE,PRODUCT NAME,SIZE,REF IMG
,8883,"CLEANER, CONCENTRATE, 1 GAL, PK6 (84-03310)",PACK,
,8884,BUCKETS LARGE 13LT NEXT GEN PK 2730,UNID,
,8885,5 GR FLOWER FOOD CRHYSAL CLASSIC PK2000,BOX,
,8886,"TM51GD 4""X4' GOLD CYLINDER VASE PK12",UNID,
,8887,"C1410 6""X7"" SILVER CERAMIC POT PK6",UNID,
,8888,"OLD GLORY SLEEVE 17""",UNID,
,8889,"TARGET CHERRY RED/PINK SLEEVE 18""X14""X4"" G70264",UNID,
,8890,"GIANT CARLISLE G145R-8"" FROSTY GATHERING RUBY PK12",UNID,
,8891,"GIANTCARLISLE G145PK-8"" FROSTED GATHERING PINK P12",UNID,
,8892,"9.75"" AMBER HOBNAIL VASES",UNID,
,8893,OASIS NATURAL SELF-STICKING TWINE #40-02664 PK1,BOX,
,8894,ECOSSENTIALS DESIGNER DISH #45-22444 PK6,BOX,
,8895,OASIS FOAM KNIFE #32-02803 PK10,BOX,
,8896,"8"" HAVEN VASE #45-30007 PK6",BOX,
,8897,"13"" MIA CLEAR VASE #3455-04-09 PK4",UNID,
,8898,"PUBLIX 10"" TEAL/VIOLET GLASS FLARE VASE MIX/B PK12",UNID,
,8899,"8.5""X1.1"" MARA BUD VASE PINK #FHHAGL285 PK36",UNID,
,8900,"8.5""X1.1"" MARA BUD VASE RED #FHHAGL284 PK36",UNID,
,8901,"3-303DWE/1 BASKET RTN STAINED PLNT12X11"" PK24",UNID,
,8902,PARLOR STRIPES PINK FLIP SHEET 24X24,UNID,
,8903,"24""X24"" MESMERIZED YELLOW SHEET",UNID,
,8904,"CHAIRMAT TEMPERED GLASS 36X46"" #LLR82833",UNID,
,8905,OASIS MIDNIGHT EVENT BLOCK #11-20029 PK2,BOX,
,8906,"OASIS DISPLAY BUCKETS BLACK 22X10"" #45-38134 PK4",BOX,
,8907,"OASIS DISPLAY BUCKETS WHITE 22X10"" #45-38141 PK4",BOX,
,8908,FORKLIFT BATTERY PPE KIT 70-1170 #WB987191,UNID,
,8909,FLOWER BUYER JUMBO BOX TOP 41 1/16 X10 1/8X 10 1/8,UNID,
,8910,FLOWER BUYER BOTTOM 29 13/16 X 61 3/16,UNID,
,8910,FLOWER BUYER BOTTOM 29 13/16 X 61 3/16,UNID,
,8911,OASIS DELUXE SINGLE CASKET SADDLE 45-03866 PK12,BOX,
,8912,OASIS FLORAL MESH BLACK COATED 40-13113 PK10,BOX,
,8913,"OASIS 18"" MIDN MACHE OPEN HEART 11-20035 PK4",BOX,
,8914,OASIS ECOSSENTIALS DESIGNER DISH 45-22444 PK12,BOX,
,8915,PARLOR STRIPES PURPLE FLIP SHEET 24X24,UNID,
,8917,FLOWER BUYER C-58 CTN STAPLES 20000/CS 1-1/4 X 5/8,BOX,
,8918,FLOWER BUYER SHREDPAPER-PAPERWOOL - 1KG,BOX,
,8918,FLOWER BUYER SHREDPAPER-PAPERWOOL - 1KG,BOX,
,8919,PROFESSIONAL 2 BOX 4*1G (10ML/L),BOX,
,8920,"PUBLIX 10"" OLIVE/EGGPLANT GLASS LUXE VASE MIX PK12",UNID,
,8921,"PUBLIX 10"" AMBER/SAGE GLASS FLARE VASE MIX PK12",UNID,
,8922,ECOMMERCE KRAFT BOX 28X10X10,UNID,
,8923,OASIS WEDDING BELLE BOUQUET HOLDER 11-51770 PK4,BOX,
,8924,CB GYB HM GREEN/WHITE SLEEVE PK1000,UNID,
,8925,"PUBLIX 10"" PINK ICING TRANSL GLASS FLARE VASE PK12",UNID,
,8926,"PUBLIX 10"" PINK A-BOO TRANSL GLASS FLARE VASE PK12",UNID,
,8927,"PUBLIX 10"" PINK ICING TRANSL GLASS LUXE VASE PK12",UNID,
,8928,"PUBLIX 10"" PINK A-BOO TRANSL GLASS LUXE VASE PK12",UNID,
,8929,"WF 10.5"" FROSTED RIPPLE CLEAR/GOLD GLASS VASE PK12",UNID,
,8929,"WF 10.5"" FROSTED RIPPLE CLEAR/GOLD GLASS VASE PK12",UNID,
,8930,"WF 8"" FOREST GEM GREEN GLASS VASE PK12",UNID,
,8930,"WF 8"" FOREST GEM GREEN GLASS VASE PK12",UNID,
,8931,"WF 7.4"" RAIN DROP PINK GLASS VASE PK12",UNID,
,8931,"WF 7.4"" RAIN DROP PINK GLASS VASE PK12",UNID,
,8932,"WF 9"" DIAMOND FLARE CLEAR GLASS VASE PK12",UNID,
,8932,"WF 9"" DIAMOND FLARE CLEAR GLASS VASE PK12",UNID,
,8933,"WF 10"" GOLD GLASS VASE #10206402 PK6",UNID,
,8933,"WF 10"" GOLD GLASS VASE #10206402 PK6",UNID,
,8934,"WF 10"" CLEAR & GOLD GLASS VASE #10206403 PK6",UNID,
,8934,"WF 10"" CLEAR & GOLD GLASS VASE #10206403 PK6",UNID,
,8935,HALF BOX BOTTOM 41X10X7 PK 540,UNID,
,8936,HALF BOX TOP 41X10X7 PK540,UNID,
,8937,QUARTER BOX BOTTOM 41X10X4 PK540,UNID,
,8938,QUARTER BOX TOP 41X10X4 PK540,UNID,
,8939,"WEGMANS 10""ORANGE URN GLASS VASE 4042-06 PK6",UNID,
,8939,"WEGMANS 10""ORANGE URN GLASS VASE 4042-06 PK6",UNID,
,8940,GE-DESIGNER K BOX 24.5 RED FLOWER PRINT,UNID,
,8941,ECO PLASTIC BAG SUGAR LOVE PK200,UNID,
,8942,QUARTET INFINITY GLASS 6FT X 4FT (QRTG7248W),UNID,
,8943,WM EXTRA LARGE MIX BQT HM SLEEVE PK1000,UNID,
,8944,WM LARGE MIX BQT HM SLEEVE PK1000,UNID,
,8945,"TARGET PINK PLASTIC BAG VDAY26 19X12X4"" PK200",UNID,
,8946,TARGET SLEEVE GLG WHITE BOPP COG70451 PK1000,UNID,
,8947,TARGET SLEEVE GLG YELLOW BOPP COG70452 PK1000,UNID,
,8948,TARGET SLEEVE GLG ORANGE BOPP COG70453 PK1000,UNID,
,8949,TARGET SLEEVE GLG PINK BOPP COG70454 PK1000,UNID,
,8950,TARGET SLEEVE GLG RED BOPP COG70455 PK1000,UNID,
,8951,TARGET SLEEVE GLG GREEN BOPP COG70419 PK1000,UNID,
,8952,TARGET SLEEVE GLG BRIGHT G BOPP COG70420 PK1000,UNID,
,8953,TARGET SLEEVE GLG KHAKI BOPP COG70421 PK1000,UNID,
,8954,"WF 10.5"" WHISPERED W CLEAR/GOLD GLASS VASE PK12",UNID,
,8955,"WF 10.5"" GLACIER TOUCH CLEAR/GOLD GLASS VASE PK12",UNID,
,8956,WM SLEEVE PURPLE/ORANGE XL MIX BQT HM W/HEA PK1000,UNID,
,8957,WM SLEEVE CORAL/RED LG MIX BQT HM W/HEAD PK1000,UNID,
,8958,"WM PLASTIC BAG 20""T W/HANDLE 180MIC VDAY26 PK200",UNID,
,8959,"4X4 THERMAL TRANSFER LABELS, W/FL.PINK STRIPE PK4",ROLL,
,8960,"WEGMANS 6.75""X6.25"" GOLD EVEREST POT #97632.40",UNID,
,8961,"WEGMANS 5.75X5"" GOLD ARCHITECT POT #90161.40",UNID,
,8962,TARGET GLG MAXI ORANGE BOX 13X12X24,UNID,
,8963,TARGET GLG MAXI RED BOX 13X12X24,UNID,
,8964,"PUBLIX 10"" OLIVE/EGGPLANT GLASS FLARE VASE PK12",UNID,
,8965,"PUBLIX 10"" SMOKE/EGGPLNAT GLASS LUXE VASE PK12",UNID,
,8966,DELTATRAK FL MINI PDF IT PRODUCE 15 DAY/ NEWPUBLIX,UNID,
,8967,"SW 5 1/2"" HAMMERED JAR ASST 3278-24-429 PK24",UNID,
,8968,"HEB FLOWERBAG HOT PINK L60015 16X16""",UNID,
,8969,"HEB FLOWERBAG PINK L8351 16X16""",UNID,
,8970,"HEB FLOWERBAG RED L8350 16X16""",UNID,
,8971,"HEB FLOWERBAG LAVENDER L6075 16X16""",UNID,
,8972,"WEGMANS 8.75X4.25"" PINK GLASS VASE GP65 PK6",UNID,
,8973,WEGMANS SLEEVE G62268 SMARTSLEEVE ATELIER RED,UNID,
,8974,WEGMANS SLEEVEG62272 SMARTSLEEVE ATELIER WHITE,UNID,
,8975,POLY STRAPPING MACHINE BAND GREEN 11X0.50 MM - AUT,ROLL,
,8976,"ROSE PINK VASE 8"" X 3.5"" REF G008RD PK12",UNID,
,8977,FLOWER BUYER WAX FLORAL PAPER S2590W PK250,PACK,
,8978,"AMAZON $29.99 DOUBLE BUCKETS 24X23X13""",UNID,
,8979,"PUBLIX 10"" BLACK TRANSL GLASS FLARE VASE PK12",UNID,
,8980,"SW 21"" CARRYBAG LOVE POEM RED 21X12X5 PK200",UNID,
,8981,"PUBLIX 10"" GREY/RED FLARE GLASS VASE MIX PK12",UNID,
,8982,"PUBLIX 10"" GREY/RED LUXE GLASS VASE MIX PK12",UNID,
,8983,"BLOOMSY WHITE BOX&INSERT 27X9X8"" PK350",UNID,
,8984,WOMENS SINGLE SIDED DOT GLOVES PK600 (8124-0153-8),UNID,
,8985,"TARGET TULIPS BOX GREEN 22 1/8 X 12 ½ X 18""H",UNID,
,8986,TARGET TULIPS LID 2 HOLE WHITE 32.12 X 16 .14,UNID,
,8987,TARGET TULIPS DIVIDER DW KRAFT 17.10 X 34.07,UNID,
,8988,TARGET TULIPS LID 2 HOLE GREEN 32.12 X 16 .14,UNID,
,8989,OASIS ECOSSENTIALS SCALLOPED POT #45-22487 PK12,BOX,
,8990,OASIS MIDNIGHT STANDARD BRICK #10-20040 PK48,BOX,
,8991,PUBLIX DISPLAY 1 HOLE LIGHT PINK HEART 1 BOX K-26,UNID,
,8991,PUBLIX DISPLAY 1 HOLE LIGHT PINK HEART 1 BOX K-26,UNID,
,8992,WM GO REAL TIME 4G/5G PART# TAC-THW00-WAL PK20,UNID,
,8993,WM GO WIRELESS TQ06F-WAL03 PK20,UNID,
,8994,WM DISP CAP 9-HOLE WHITE PK380,UNID,
,8995,WM 2 TIER DISP K-BOX KRAFT - 1C PK280,UNID,
,8996,WM 2 TIER TOP INNER TRAY KRAFT PK300,UNID,
,8997,WM 2 TIER TOP TRAY WHITE - 1C PK350,UNID,
,8998,WM 2 TIER LONG PARTITION X 2 WHITE PK180,UNID,
,8999,WM 2 TIER SHORT PARTITION X 2 WHITE PK180,UNID,
,9000,WM 2 TIER BOTTOM TRAY OUTER WHITE - 1C PK400,UNID,
,9001,WM 2 TIER BOTTOM TRAY INNER KRAFT PK300,UNID,
,9002,"WM CUPCAKE BQT SLEEVE 16""X14""X4"" PK1000",UNID,
,9003,"WM DOZEN ROSES SLEEVE 15""X14""X4"" PK1000",UNID,
,9004,"WM MINI ROSE PLUS SLEEVE 13""X14""X3.5"" PK2000",UNID,
,9006,PUSH BROOM 60 IN L RED HANDLE (G9559229),UNID,
,9007,TARGET 10LT BUCKET COVER MDAY PK50,UNID,
,9008,TARGET VASE 20X12X24 PARTITION,UNID,
,9009,TARGET VASE 20X12X24 BOX PINK 176,UNID,
,9010,TARGET MINI MAXI CAP WHITE (13X12X2),UNID,
,9011,TARGET 13X12X24 GLG VD 2026 PINK176 ($5),UNID,
,9012,TARGET 13X12X24 GLG VD 2026 PINK176 ($10),UNID,
,9013,TARGET 13X12X24 GLG VD 2026 PINK176 ($12),UNID,
,9014,TARGET 13X12X24 GLG VD 2026 PINK176 ($16),UNID,
,9015,TARGET 13X12X24 GLG VD 2026 PINK176 ($20),UNID,
,9016,TARGET 13X12X24 GLG VD 2026 PINK176 ($25),UNID,
,9017,"TARGET TULIPS BOX PINK 22 1/8 X 12 ½ X 18""H",UNID,
,9018,TARGET TULIPS LID 2 HOLE PINK 32.12 X 16 .14,UNID,
,9019,"RALEYS 8X3.5"" MARLOW PURPLE GLASS VASE PK12",UNID,
,9020,"RALEYS 8X3.5"" MARLOW PINK GLASS VASE PK12",UNID,
,9021,"RALEYS 8X3.5"" MARLOW GREEN GLASS VASE PK12",UNID,
,9022,"RALEYS 8.75X4.25"" PINK GLASS VASE GP71 PK12",UNID,
,9023,"DISPLAY VASE BLOOMS TO GO PINK 19""X11""X24"" PK280",UNID,
,9028,"RALEYS 10"" DIMPLED AQUA VASE G1031AQ PK6",UNID,
,9029,"RALEYS 10"" DIMPLED LITTLE PINK VASE G1031PE PK6",UNID,
,9030,"RALEYS 10"" DIMPLED LAVENDER VASE G5464 PK6",UNID,
,9031,GENERIC GALLERIA LG MAXI BOX 40ECT 13X12X 24.5,UNID,
,9032,ELITE CALIFORNIA BJ 19X11X24,UNID,
,9033,"ALBERTSONS PINK K BOX 24""",UNID,
,9034,"NEW ELITE BJ PRINT 19"" 1/2 X 11"" 3/4 X 24"" 1/2",UNID,
,9035,"NEW ELITE BJ KRAFT 19"" 1/2 X 11"" 3/4 X 24"" 1/2",UNID,
,9036,DISPLAY 1 HOLE - 1 CAP KRAFT FOR SINGLE BOX,UNID,
,9037,DOSATRON REF: D1MZ3000VFII,UNID,
,9038,CHRYSAL BVB PLUS 1LT REF: 546273150,UNID,
,9039,HEB FLOWER BAG NONWOVEN NATURAL/KRAFT 16X16 PK500,UNID,
,9040,PUBLIX YELLOW K BOX 15 X 12 X 24.5,UNID,
,,,,
,EO1,"2-HOLE PUNCH, 28 SHEET CAPACITY, BLACK",UNID,
,EO2,3-HOLE PUNCH,UNID,
,EO3,"5 COMPARTMENT WIRE MESH FILE ORGANIZER, MATTE BLACK",UNID,
,EO4,"7 COMPARTMENT WIRE MESH ACCESSORY HOLDER, MATTE BLACK",UNID,
,EO5,AJAX POWDER CLEANSER WITH BLEACH - 21 OUNCE PK12,PACK,
,EO6,"BIC GLIDE RETRACTABLE BALLPOINT PEN, 1.0MM, RED INK, DOZEN",BOX,
,EO7,"BIC GLIDE RETRACTABLE BALLPOINT PEN, BLACK INK, DOZEN",BOX,
,EO8,"BIC GLIDE RETRACTABLE BALLPOINT PEN, BLUE INK, DOZEN",BOX,
,EO9,"BINDER CLIPS 0.75"", SMALL, BLACK, 144/PACK",PACK,
,EO10,"BINDER CLIPS 1.25"", MEDIUM, BLACK, 24/PACK",PACK,
,EO11,"BINDER CLIPS 2"", LARGE, BLACK, 12/PACK",PACK,
,EO12,BONA MULTI-SURFACE FLOOR CLEANER REFILL - 128 FL OZ,UNID,
,EO13,"BOSTITCH POWERCROWN STAPLES, 1/4"" LEG LENGTH, 5000 STAPLES/BOX",BOX,
,EO14,"CAFE LA LLAVE DARK ROAST ESPRESSO GROUND CUBAN COFFEE, 8.8 OZ (PACK OF 12)",PACK,
,EO15,"CANON TX-220TSII 0633C001AA 12-DIGIT DESKTOP CALCULATOR, WHITE",UNID,
,EO16,"CARBON PAPER 8.5""W X 11""L, BLACK, 100/BOX",BOX,
,EO17,"CLASP & MOISTENABLE GLUE CATALOG ENVELOPES, 10""L X 13""H, BROWN, 100/BOX",BOX,
,EO18,"CLASP & MOISTENABLE GLUE CATALOG ENVELOPES, 6"" X 9"", BROWN, 100/BOX",BOX,
,EO19,"CLASP & MOISTENABLE GLUE CATALOG ENVELOPES, 9""L X 12""H, BROWN, 100/BOX",BOX,
,EO20,"DESKTOP STAPLER, FULL-STRIP CAPACITY, BLACK",UNID,
,EO21,"DESKTOP TAPE DISPENSER , BLACK",UNID,
,EO22,"DURABLE DRY ERASE ERASER, BLACK",UNID,
,EO23,"DURACELL 21/23 ALKALINE BATTERY, 12V, 4 PACK",PACK,
,EO24,"DURACELL 303/357 SILVER OXIDE BATTERY, 1.5V, 6/CARTON",BOX,
,EO25,"DURACELL COPPERTOP 9V ALKALINE BATTERIES, 2/PACK",PACK,
,EO26,"DURACELL COPPERTOP AA ALKALINE BATTERIES, 36/PACK",BOX,
,EO27,"DURACELL COPPERTOP ALKALINE AAA BATTERY, 36/PACK",BOX,
,EO28,"DURACELL COPPERTOP C ALKALINE BATTERIES, 12/PACK",BOX,
,EO29,"DURACELL COPPERTOP D ALKALINE BATTERIES, 12/PACK",BOX,
,EO30,"EASYCLOSE SECURITY TINTED #10 BUSINESS ENVELOPES, 4 1/8"" X 9 1/2"", WHITE, 100/BOX",BOX,
,EO31,"ELECTRONICS AIR DUSTER, SLIGHT ETHEREAL, 4/PACK",PACK,
,EO32,"EXPO DRY ERASE MARKER, CHISEL POINT, BLACK, 12/PACK",BOX,
,EO33,"FILE FOLDER, 1/3 CUT, LETTER SIZE, ASSORTED COLORS, 100/BOX",BOX,
,EO34,"FOAM MOUSE PAD/WRIST REST, BLACK",UNID,
,EO35,"GUMMED SECURITY TINTED #10 ENVELOPES WITH WINDOW, 4 1/8"" X 9 1/2"", WHITE, 500/BOX",BOX,
,EO36,"HANGING FILE FOLDERS, 5-TAB, LETTER SIZE, ASSORTED COLORS, 25/BOX",BOX,
,EO37,"HARDBOARD CLIPBOARD, LETTER SIZE, BROWN",UNID,
,EO38,"JUMBO PERMANENT GLUE STICKS, 1.4 OZ., 6/PACK",PACK,
,EO39,"LEE SORTKWIK 1.75 OZ. FINGERTIP MOISTENERS, PINK, 2/PACK",PACK,
,EO40,"MEDIUM WEIGHT SHEET PROTECTORS, CLEAR, 200/BOX",BOX,
,EO41,"MICROFIBER TOWELS CLEANING CLOTHS, PK50",PACK,
,EO42,"NOTEPAD, 5"" X 8"", NARROW RULED, WHITE, 50 SHEETS/PAD, DOZEN PADS/PACK ",PACK,
,EO43,"NOTEPAD, 8.5"" X 11.75"", WIDE RULED, WHITE, 50 SHEETS/PAD, DOZEN PADS/PACK",PACK,
,EO44,"NOTEPADS, 3"" X 5"", NARROW, WHITE, 50 SHEETS/PAD, 3 PADS/PACK",PACK,
,EO45,"ONE-HOLE MANUAL PENCIL SHARPENERS, ASSORTED",UNID,
,EO46,"PANEL WALL CUBICLE CLIPS, ASSORTED METALLIC COLORS, 20/BOX",BOX,
,EO47,"PAPER MATE LIQUID PAPER DRYLINE GRIP CORRECTION TAPE, WHITE 2/PACK",PACK,
,EO48,"PAPER MATE PINK PEARL BLOCK ERASERS, PINK, DOZEN",BOX,
,EO49,"PAPER MATE SHARPWRITER MECHANICAL PENCILS, NO. 2, 12/PACK",BOX,
,EO50,"PENCIL CUP , 3-1/2"" X 3-7/8"" , BLACK MESH",UNID,
,EO51,"POST-IT FLAGS VALUE PACK, 1"" WIDE, ASSORTED COLORS, PACK 4",PACK,
,EO52,"POST-IT POP-UP NOTES, 3""X 3"", 90 SHEETS/PAD, 12 PADS/PACK",PACK,
,EO53,"PUSH PINS, ASSORTED, 200 OR 500/PACK",PACK,
,EO54,"RULER 12"", ASSORTED TRANSLUCENT COLORS",UNID,
,EO55,"SHARPIE KING SIZE PERMANENT MARKER, CHISEL TIP, BLACK, DOZEN",BOX,
,EO56,"SHARPIE PERMANENT MARKER, FINE TIP, BLACK, DOZEN",BOX,
,EO57,"SHARPIE STICK HIGHLIGHTER, CHISEL TIP, ASSORTED COLORS, 5/PACK",PACK,
,EO58,"SHARPIE TANK HIGHLIGHTER, CHISEL TIP, ASSORTED COLORS, DOZEN",BOX,
,EO59,"SHARPIE TANK HIGHLIGHTER, CHISEL TIP, FLUORESCENT YELLOW, DOZEN",BOX,
,EO60,"SMOOTH PAPER CLIPS, JUMBO, SILVER, 100/BOX",BOX,
,EO61,"SMOOTH PAPER CLIPS, SILVER, 100/BOX",BOX,
,EO62,"STANDARD 1 1/2"" 3-RING VIEW BINDER, WHITE",UNID,
,EO63,"STANDARD 2"" 3-RING VIEW BINDER, WHITE",UNID,
,EO64,"STANDARD STAPLES, 1/4"" LENGTH, 210/PER STRIP, 5,000/BOX",BOX,
,EO65,"STAPLE REMOVER, BLACK PK3",PACK,
,EO66,"TITANIUM COATED SCISSORS, STRAIGHT HANDLE",UNID,
,EO67,"UNIVERSAL STAPLE REMOVER, BLACK",UNID,
,EO68,"WOODEN PENCIL, #2 MEDIUM LEAD, DOZEN",BOX,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
